Index	CorrectMemoryResponse	ItemNumber	List	ItemType	Ambiguity	MemoryLoad	Condition	Region_1RT.rt	Region_2RT.rt	Region_3RT.rt	Region_4RT.rt	TotalRT	ComprehensionRT.keys	ReferentChoice	ComprehensionRT.rt	Memory_ComprehensionRT.keys	Memory_ComprehensionRT.corr	Memory_ComprehensionRT.rt	Region_5RT.rt	Region_6RT.rt	Region_7RT.rt	expName	session	participant	WMC
43	q	178	3	Filler	NA	NA	MatchMM	1.835463047	0.402047157	0.302260876	0.852138996	4.798130989	2	Sub	1.768450975	q	1	5.352340937	0.368785143	0.43529892	0.60213685	List3	1	P343	25
44	p	156	3	Exp	No	High	NoHigh	1.118598938	0.36706996	0.402019024	0.368741035	4.56232214	3	None	1.501546144	q	0	3.002316952	0.802086115	0.985156059	0.518651009	List3	1	P343	25
45	space	193	3	Filler	NA	NA	MismatchMF	0.968775034	0.318958998	0.302148104	0.452168941	3.28215599	2	Sub	1.251218081	space	1	0.668746948	0.368945837	0.385693073	0.485466003	List3	1	P343	25
46	space	181	3	Filler	NA	NA	MatchMM	0.435619831	0.285449028	0.335321903	0.368839025	2.731832741	1	Obj	1.200427055	space	1	0.652221918	0.335412979	0.402273893	0.568916082	List3	1	P343	25
47	space	182	3	Filler	NA	NA	MatchFFLow	0.535430908	0.318639994	0.285545111	0.351996899	2.814332009	2	Sub	1.017528057	space	1	0.718557119	0.385338068	0.40200901	0.535372019	List3	1	P343	25
48	p	208	3	Filler	NA	NA	NeutralMN	1.918958902	0.251765966	0.485484838	0.935370922	6.281562803	1	Obj	1.467343092	q	0	7.302267075	0.418715	0.452109098	1.819158077	List3	1	P343	25
49	space	213	3	Filler	NA	NA	NeutralFN	0.55212307	0.285664082	0.302119017	0.385377884	2.631315947	2	Sub	1.8020401	space	1	0.918761969	0.33526206	0.318732023	0.452037811	List3	1	P343	25
50	q	191	3	Filler	NA	NA	MismatchMFLow	2.818811893	0.468688965	0.352128983	0.885426044	6.664654731	2	Sub	1.350218058	q	1	5.885541916	0.819014072	0.468664885	0.851919889	List3	1	P343	25
51	space	195	3	Filler	NA	NA	MismatchMF	0.602255106	0.318880081	0.285591841	0.517086983	2.980236769	2	Sub	0.952413082	space	1	0.46876812	0.385486841	0.36868	0.502255917	List3	1	P343	25
52	q	214	3	Filler	NA	NA	NeutralFN	1.033735037	0.701961994	0.318675995	0.468683958	4.512661935	1	Obj	1.750872135	q	1	7.969121933	0.885391951	0.335422993	0.768790007	List3	1	P343	25
53	space	153	3	Exp	No	Low	NoLow	0.567016125	0.301960945	0.285394907	0.335408926	3.27996707	3	None	0.867838144	space	1	0.485135078	0.302302122	0.30212307	1.185760975	List3	1	P343	25
54	space	176	3	Filler	NA	NA	MatchMMLow	0.568958998	0.268727064	0.285277128	0.335376024	2.631019115	3	None	2.752057076	space	1	0.68565321	0.402024984	0.335361958	0.435292959	List3	1	P343	25
55	space	152	3	Exp	Amb	Low	AmbLow	0.600315094	0.335267067	0.352117062	0.319269896	2.863080741	2	Sub	4.651246786	space	1	0.702090979	0.402124882	0.335331917	0.518654823	List3	1	P343	25
56	p	184	3	Filler	NA	NA	MatchFFLow	0.635504007	0.502236128	0.48379302	0.552160025	3.563178062	1	Obj	1.601104021	p	1	7.002632856	0.368784904	0.418735027	0.601964951	List3	1	P343	25
57	p	168	3	Exp	No	High	NoHigh	1.335514069	0.368719101	0.335307121	0.318623781	4.39584899	3	None	2.266081095	p	1	5.102257013	0.45174408	0.867030859	0.718909979	List3	1	P343	25
58	p	160	3	Exp	One	High	OneHigh	6.835650921	0.301996946	0.336146116	0.351396084	9.163210868	2	Sub	1.61906004	p	1	9.285654068	0.319017887	0.351995945	0.667006969	List3	1	P343	25
59	p	210	3	Filler	NA	NA	NeutralFNLow	3.385682106	0.352067947	0.301930904	0.352063179	5.514894962	1	Obj	2.668783903	q	0	4.102235079	0.251909971	0.385366917	0.485873938	List3	1	P343	25
60	space	151	3	Exp	One	Low	OneLow	0.618839025	0.285362959	0.302198887	0.30228591	3.797869682	2	Sub	2.051831961	space	1	0.768805027	0.285171986	0.335373878	1.668637037	List3	1	P343	25
61	p	216	3	Filler	NA	NA	NeutralFN	1.619204998	0.368880033	0.818533897	0.419069052	4.531855106	1	Obj	1.950437069	p	1	5.119124174	0.451852083	0.368599892	0.485715151	List3	1	P343	25
62	q	154	3	Exp	One	High	OneHigh	1.102308989	0.418620825	0.451874971	0.351930141	3.762359857	1	Obj	1.618732929	q	1	8.602504015	0.368575096	0.368713856	0.700335979	List3	1	P343	25
63	q	209	3	Filler	NA	NA	NeutralMN	0.43562007	0.385702133	0.385488033	0.33561182	4.265864134	2	Sub	1.902133942	q	1	7.419137955	0.368999958	0.385719061	1.968723059	List3	1	P343	25
64	q	167	3	Exp	Amb	High	AmbHigh	0.886166096	1.501626968	0.36871314	0.402010918	5.598618031	1	Obj	2.167992115	q	1	7.918912888	0.368713856	0.41889596	1.652491093	List3	1	P343	25
65	space	177	3	Filler	NA	NA	MatchMMLow	0.569069862	0.317118883	0.285569906	0.28555584	2.846691369	1	Obj	1.568454981	space	1	0.452157974	0.301800966	0.435427904	0.652148008	List3	1	P343	25
66	space	187	3	Filler	NA	NA	MatchFF	0.535341978	0.285893202	0.335200071	0.335319042	2.797648191	2	Sub	1.434159994	space	1	1.00211215	0.40199399	0.385218859	0.518681049	List3	1	P343	25
67	q	172	3	Exp	One	High	OneHigh	7.202816963	0.451838017	0.318805933	0.468770027	10.43238378	2	Sub	1.518577099	q	1	5.902264118	0.385493994	0.402489901	1.202168942	List3	1	P343	25
68	p	215	3	Filler	NA	NA	NeutralFN	0.93547821	0.702122927	0.419040918	0.385529995	3.582018137	2	Sub	2.634146929	q	0	5.168915987	0.352272034	0.368834019	0.418740034	List3	1	P343	25
69	space	189	3	Filler	NA	NA	MismatchMFLow	0.633770943	0.285351992	0.285614014	0.318921089	2.680102825	2	Sub	1.785587072	space	1	0.519016027	0.335578918	0.418504953	0.402360916	List3	1	P343	25
70	space	158	3	Exp	Amb	Low	AmbLow	0.602115154	0.335405111	0.319134235	0.368933916	4.132031201	1	Obj	4.749481201	space	1	0.585574865	0.368938923	0.418758869	1.718744993	List3	1	P343	25
71	p	202	3	Filler	NA	NA	MismatchFM	1.985630035	0.468904018	0.385236979	0.28539896	4.547951698	1	Obj	1.402107	q	0	7.352504969	0.35184288	0.302048922	0.768889904	List3	1	P343	25
72	space	199	3	Filler	NA	NA	MismatchFM	0.502009869	0.335346222	0.30202508	0.301891088	2.648184538	2	Sub	1.251900911	space	1	0.485456944	0.452309132	0.352385044	0.402218103	List3	1	P343	25
1	q	196	3	Filler	NA	NA	MismatchFMLow	1.385429859	1.185671091	1.286146164	1.452140808	8.299479007	2	Obj	2.985718966	p	0	3.218954086	0.835649967	1.18554306	0.968898058	List3	1	P697	45
2	p	179	3	Filler	NA	NA	MatchMM	0.852183104	1.017177105	0.819169044	0.968626022	7.113520145	2	Obj	2.335493088	p	1	4.085709095	0.818901062	1.452187777	1.185276031	List3	1	P697	45
3	p	155	3	Exp	Amb	High	AmbHigh	1.035386086	1.035598993	0.935529232	1.08531785	7.331309319	2	Obj	2.718382835	q	0	3.050444841	0.751929045	0.818645954	1.668902159	List3	1	P697	45
4	p	197	3	Filler	NA	NA	MismatchFMLow	0.452455997	0.68543911	0.785366058	0.80202508	5.681799889	1	Sub	2.401844025	p	1	3.685851812	0.802214861	1.085500956	1.068797827	List3	1	P697	45
5	q	161	3	Exp	Amb	High	AmbHigh	1.119248867	1.002128124	0.902008057	0.818773985	6.215369224	2	Obj	2.668301106	p	0	4.518933058	0.668666124	0.719439983	0.985104084	List3	1	P697	45
6	p	198	3	Filler	NA	NA	MismatchFMLow	0.735467911	0.802011013	0.768810034	0.768777132	7.248295069	2	Obj	2.668322802	p	1	2.53561902	1.35223484	0.819231987	2.001762152	List3	1	P697	45
7	space	165	3	Exp	No	Low	NoLow	0.952206135	0.985653877	1.518938065	0.785378933	7.581468344	2	Obj	4.499474049	space	1	1.368953943	1.602065086	0.718574047	1.018652201	List3	1	P697	45
8	q	192	3	Filler	NA	NA	MismatchMF	0.752022028	0.668838978	0.85035491	1.21905899	6.263117075	2	Obj	2.035540104	p	0	2.402146101	0.668701172	1.002078056	1.102062941	List3	1	P697	45
9	space	147	3	Exp	No	Low	NoLow	1.668702126	0.718978167	0.935286045	0.768654823	7.279545546	2	Obj	7.268989086	space	1	1.018545151	0.702067137	0.835349083	1.650508165	List3	1	P697	45
10	p	186	3	Filler	NA	NA	MatchFF	0.885417938	0.868758917	0.685781002	0.78557992	5.565264702	2	Obj	2.218762159	p	1	1.950339079	0.735337019	0.702245951	0.902143955	List3	1	P697	45
11	p	149	3	Exp	Amb	High	AmbHigh	1.102232933	0.735388041	0.868748903	0.233772039	5.811283827	2	Obj	3.052127838	q	0	2.83536005	1.252083063	0.93373704	0.685321808	List3	1	P697	45
12	q	190	3	Filler	NA	NA	MismatchMFLow	0.952024937	0.652274847	0.635293961	1.018748045	5.564734936	2	Obj	1.884151936	p	0	2.518745184	0.569133997	0.751805067	0.985454082	List3	1	P697	45
13	p	148	3	Exp	One	High	OneHigh	0.685845852	0.701949835	0.952109098	0.718847036	5.363131046	1	Sub	5.252520084	p	1	2.635298014	0.718771935	0.752034187	0.833573103	List3	1	P697	45
14	space	183	3	Filler	NA	NA	MatchFFLow	1.768766165	0.902160168	0.652232885	0.90227294	6.831821442	2	Obj	2.55202198	space	1	1.035429955	1.20204401	0.5356462	0.868699074	List3	1	P697	45
15	q	174	3	Exp	No	High	NoHigh	0.768769026	0.635620117	0.583656073	0.852227926	5.263025045	2	Obj	2.31905508	q	1	2.918733835	0.685369015	0.935353994	0.802028894	List3	1	P697	45
16	space	200	3	Filler	NA	NA	MismatchFM	1.252224922	0.835460186	0.702049017	1.185367107	6.198063135	2	Obj	1.918793917	space	1	1.05253911	0.80197382	0.735726118	0.685261965	List3	1	P697	45
17	space	207	3	Filler	NA	NA	NeutralMN	1.618609905	0.53570199	0.885354996	0.685501099	5.864702224	1	Sub	2.317290068	space	1	1.118587971	0.835344076	0.635574102	0.668616056	List3	1	P697	45
18	space	157	3	Exp	One	Low	OneLow	1.002324104	0.75050807	0.552102804	0.816626072	5.044650317	1	Sub	2.00195694	space	1	0.935351133	0.618884087	0.552185059	0.752020121	List3	1	P697	45
19	space	188	3	Filler	NA	NA	MatchFF	1.485392094	0.95210886	0.801954985	0.868975878	6.681575061	2	Obj	2.501507998	space	1	1.102233887	0.468649149	0.902070999	1.202423096	List3	1	P697	45
20	q	150	3	Exp	No	High	NoHigh	0.468922853	0.469051838	0.602274179	0.93543601	4.51372218	1	Sub	4.08586812	p	0	4.152312994	0.651940107	0.500672102	0.885425091	List3	1	P697	45
21	space	175	3	Filler	NA	NA	MatchMMLow	0.785501003	0.702029943	0.635540962	1.118875027	5.515051125	1	Sub	2.000914097	space	1	0.935738087	0.552098989	0.652288198	1.068717003	List3	1	P697	45
22	space	146	3	Exp	Amb	Low	AmbLow	0.535584927	0.802245855	0.485303164	0.735427856	4.663348675	1	Sub	4.169090986	space	1	1.135710001	0.66907692	0.750216007	0.685493946	List3	1	P697	45
23	space	206	3	Filler	NA	NA	NeutralMN	0.735549927	0.635416031	0.618669987	0.816949844	5.129875422	2	Obj	1.735296011	space	1	0.919046164	1.102100849	0.519115925	0.702072859	List3	1	P697	45
24	space	171	3	Exp	No	Low	NoLow	1.152138948	0.668730974	0.602202892	0.802430868	5.815404652	1	Sub	4.252116919	space	1	1.385416985	0.885320902	0.535653114	1.168926954	List3	1	P697	45
25	space	201	3	Filler	NA	NA	MismatchFM	0.718607903	0.735330105	0.683744192	0.835589886	5.461201906	1	Sub	1.983647108	space	1	1.018868923	0.668680906	0.918796062	0.900452852	List3	1	P697	45
26	space	164	3	Exp	Amb	Low	AmbLow	0.768584967	0.652080059	0.968776941	0.785298109	5.114459753	1	Sub	3.81811595	space	1	0.968687057	0.502029896	0.518982887	0.918706894	List3	1	P697	45
27	q	185	3	Filler	NA	NA	MatchFF	0.651971102	0.568848848	0.502067089	0.852057934	4.114468813	1	Sub	1.269052029	q	1	5.085556984	0.468705893	0.502058029	0.568759918	List3	1	P697	45
28	p	162	3	Exp	No	High	NoHigh	0.568818092	0.552016973	0.435405016	0.618677855	4.514689683	1	Sub	3.235116959	q	0	2.452183008	0.918792963	0.452180862	0.968797922	List3	1	P697	45
29	space	211	3	Filler	NA	NA	NeutralFNLow	0.785361052	0.485315084	0.718660116	0.720165968	4.58235526	1	Sub	1.752111912	space	1	1.018939018	0.752002001	0.568793058	0.552057981	List3	1	P697	45
30	space	159	3	Exp	No	Low	NoLow	1.352211952	0.635620832	0.718622923	0.66891408	5.564535618	2	Obj	2.318838835	space	1	1.002036095	0.535424948	0.551815987	1.101924896	List3	1	P697	45
31	space	194	3	Filler	NA	NA	MismatchMF	0.685413837	0.535490036	0.485424042	0.768891096	4.380663872	2	Obj	1.833920956	space	1	1.102087021	0.751914978	0.485316992	0.668212891	List3	1	P697	45
32	space	163	3	Exp	One	Low	OneLow	0.985440016	0.568721056	0.552270174	1.068706989	5.681446314	1	Sub	3.584298134	space	1	1.818751097	0.552196026	0.568706036	1.385406017	List3	1	P697	45
33	q	203	3	Filler	NA	NA	NeutralMN	0.502386093	0.702024937	0.50216794	0.718952179	5.348490953	1	Sub	2.218995094	p	0	2.002398014	1.035393953	0.485329866	1.402235985	List3	1	P697	45
34	space	170	3	Exp	Amb	Low	AmbLow	0.802037001	0.652014017	0.81912303	0.635658026	4.69776392	2	Obj	3.185316086	space	1	0.968763113	0.60204196	0.518188953	0.668700933	List3	1	P697	45
35	space	212	3	Filler	NA	NA	NeutralFNLow	0.868877888	0.535627127	0.735508204	0.518712997	4.54870224	2	Obj	2.084133148	space	1	1.285537004	0.735405922	0.485577106	0.668992996	List3	1	P697	45
36	space	169	3	Exp	One	Low	OneLow	0.869037867	0.518805981	0.535501003	0.902360201	4.565770388	1	Sub	1.918580055	space	1	1.06891799	0.552348137	0.502074003	0.685643196	List3	1	P697	45
37	q	204	3	Filler	NA	NA	NeutralMN	0.48550415	0.568773031	0.568696022	1.018924952	4.965130329	1	Obj	1.61708498	p	0	1.901937008	0.618828058	0.71894598	0.985458136	List3	1	P697	45
38	p	173	3	Exp	Amb	High	AmbHigh	0.552223921	0.435408115	0.718901873	0.46882987	4.148204565	1	Obj	1.585496187	q	0	3.919057131	0.502207994	0.468666792	1.001966	List3	1	P697	45
39	q	180	3	Filler	NA	NA	MatchMM	0.668731928	0.602133989	0.452050924	0.717065096	3.962648868	2	Sub	1.90101099	q	1	2.568701029	0.451959848	0.468697071	0.602010012	List3	1	P697	45
40	space	145	3	Exp	One	Low	OneLow	1.085704088	0.835345984	1.052171946	0.752046108	5.898267269	1	Obj	2.569737911	space	1	1.052155972	0.468778133	0.78542304	0.91879797	List3	1	P697	45
41	space	205	3	Filler	NA	NA	NeutralMN	1.235411882	0.585376024	0.668695927	0.918828964	5.798045873	2	Sub	2.299155951	space	1	0.968799829	0.668657064	0.535655022	1.18542099	List3	1	P697	45
42	q	166	3	Exp	One	High	OneHigh	0.585288048	0.552084208	0.518607855	0.868710995	4.68106723	2	Sub	2.801589966	p	0	4.002023935	0.852003098	0.635405064	0.668967962	List3	1	P697	45
43	q	178	3	Filler	NA	NA	MatchMM	0.635569096	0.46872592	0.485377073	1.268841982	4.481211663	2	Sub	1.519001961	q	1	4.885446072	0.551978827	0.501998901	0.568719864	List3	1	P697	45
44	p	156	3	Exp	No	High	NoHigh	0.452233076	0.585318089	0.518757105	0.985323906	5.197923184	3	None	7.934711933	p	1	3.452402115	0.4520998	1.301958084	0.902233124	List3	1	P697	45
45	space	193	3	Filler	NA	NA	MismatchMF	0.552362919	0.552139044	0.65212512	0.985370874	4.729925156	2	Sub	1.885727882	space	1	0.918895006	0.752120972	0.668696165	0.567110062	List3	1	P697	45
46	space	181	3	Filler	NA	NA	MatchMM	0.785581112	0.868779898	0.56884408	0.61877799	4.615370035	1	Obj	2.267267942	space	1	0.850081921	0.10209918	1.135558844	0.535728931	List3	1	P697	45
47	space	182	3	Filler	NA	NA	MatchFFLow	0.683779955	0.518805981	0.501744032	0.533605814	4.477585793	2	Sub	1.916949034	space	1	1.218621016	0.485362053	0.535409927	1.218878031	List3	1	P697	45
48	p	208	3	Filler	NA	NA	NeutralMN	0.035513163	1.06874299	0.452008963	0.502166033	3.581598044	1	Obj	2.667577982	p	1	1.752101183	0.552170038	0.452225924	0.518770933	List3	1	P697	45
49	space	213	3	Filler	NA	NA	NeutralFN	1.402168989	0.435410023	0.635625124	0.518769979	4.631296396	2	Sub	1.535458088	space	1	1.017087936	0.468721151	0.585251093	0.585350037	List3	1	P697	45
50	q	191	3	Filler	NA	NA	MismatchMFLow	0.302083969	1.085417986	0.48532486	0.468739033	4.564658881	2	Sub	1.332613945	p	0	3.035427094	0.752127171	0.635397911	0.835567951	List3	1	P697	45
51	space	195	3	Filler	NA	NA	MismatchMF	0.735256195	0.718616009	0.485325098	0.968816996	4.562644006	2	Sub	1.218376875	space	1	0.852920055	0.450490952	0.501999855	0.702138901	List3	1	P697	45
52	q	214	3	Filler	NA	NA	NeutralFN	1.118933916	0.585570097	0.652050972	0.602045059	4.748367786	1	Obj	1.316931009	p	0	3.068684101	0.652212858	0.452152967	0.685401917	List3	1	P697	45
53	space	153	3	Exp	No	Low	NoLow	0.885377884	0.535320044	0.585440159	0.885740995	4.948250294	3	None	1.834351063	space	1	0.935451984	0.602162123	0.668647051	0.785562038	List3	1	P697	45
54	space	176	3	Filler	NA	NA	MatchMMLow	0.885475874	0.719037771	0.518709898	0.968767166	5.031615734	3	None	2.535397768	space	1	1.201961041	0.568667889	0.602174044	0.768783092	List3	1	P697	45
55	space	152	3	Exp	Amb	Low	AmbLow	0.502051115	0.652202845	0.51868701	0.668712854	4.698430776	1	Obj	4.367338896	space	1	0.985318899	0.485481977	0.818887949	1.052407026	List3	1	P697	45
56	p	184	3	Filler	NA	NA	MatchFFLow	0.985532999	0.48537612	0.635433912	0.685446978	5.398082496	1	Obj	1.450917006	p	1	2.068736076	0.518798113	0.718859196	1.368635178	List3	1	P697	45
57	p	168	3	Exp	No	High	NoHigh	0.635700941	0.485688925	0.452141047	0.585893869	3.865597725	3	None	3.049190044	p	1	2.302329063	0.451919794	0.452265024	0.801988125	List3	1	P697	45
58	p	160	3	Exp	One	High	OneHigh	0.402072906	0.335614204	0.568870068	0.601954937	4.248051644	2	Sub	1.667936087	p	1	4.202290058	0.552002192	0.418743134	1.368794203	List3	1	P697	45
59	p	210	3	Filler	NA	NA	NeutralFNLow	0.685588837	0.518779039	0.435177088	0.435517073	4.031306983	1	Obj	1.935317039	p	1	3.052384853	0.685449839	0.402079105	0.868716002	List3	1	P697	45
60	space	151	3	Exp	One	Low	OneLow	0.702260971	0.585524082	0.535534143	0.451925993	5.181663989	2	Sub	2.300771952	space	1	0.952055931	0.485304832	0.468719959	1.952394009	List3	1	P697	45
61	p	216	3	Filler	NA	NA	NeutralFN	0.668869972	0.585760117	0.435760021	0.418895006	3.396927118	1	Obj	1.984865904	p	1	1.835465908	0.451887846	0.752124071	0.083630085	List3	1	P697	45
62	q	154	3	Exp	One	High	OneHigh	0.55241394	0.50207901	0.418639898	0.485141039	3.731433153	1	Obj	3.38322401	q	1	3.185638905	0.568947077	0.418877125	0.785335064	List3	1	P697	45
63	q	209	3	Filler	NA	NA	NeutralMN	0.518875837	0.502099037	0.352082968	0.451985836	3.2984941	2	Sub	1.08387208	p	0	2.45222497	0.468913078	0.418845177	0.585692167	List3	1	P697	45
64	q	167	3	Exp	Amb	High	AmbHigh	0.402307034	0.552341223	0.452339172	0.735458851	4.049123049	2	Sub	3.184399128	q	1	3.785418034	0.985577822	0.418929815	0.502169132	List3	1	P697	45
65	space	177	3	Filler	NA	NA	MatchMMLow	0.752234936	0.502220154	0.435663939	1.085387945	4.465037108	1	Obj	1.334756851	space	1	0.885492086	0.435384035	0.535430193	0.718715906	List3	1	P697	45
66	space	187	3	Filler	NA	NA	MatchFF	0.585593939	0.468807936	0.652092934	0.55210495	4.565050364	2	Sub	1.683959961	space	1	0.718729973	0.435417891	0.702278852	1.168753862	List3	1	P697	45
67	q	172	3	Exp	One	High	OneHigh	0.41889286	0.452272892	0.435483932	0.635325909	3.748651981	2	Sub	1.918828011	p	0	2.085374832	0.502268076	0.435680151	0.868728161	List3	1	P697	45
68	p	215	3	Filler	NA	NA	NeutralFN	0.502053976	0.385522127	0.385544062	0.585088968	4.048162222	2	Sub	1.200494051	p	1	3.435798883	0.452193022	0.435732126	1.302027941	List3	1	P697	45
69	space	189	3	Filler	NA	NA	MismatchMFLow	0.80229187	0.418576002	0.40222311	0.418848038	3.364810943	2	Sub	1.835505962	space	1	0.585273027	0.435446978	0.401931047	0.485493898	List3	1	P697	45
70	space	158	3	Exp	Amb	Low	AmbLow	0.952158928	0.502230883	0.502270937	0.651910067	4.981672765	1	Obj	3.648905039	space	1	0.601943016	0.402393103	0.435253859	1.535454988	List3	1	P697	45
71	p	202	3	Filler	NA	NA	MismatchFM	0.702127934	0.435429096	0.435346127	0.801892042	4.047518969	1	Obj	2.118247032	p	1	1.88560009	0.435381889	0.401995897	0.835345984	List3	1	P697	45
72	space	199	3	Filler	NA	NA	MismatchFM	0.81901288	0.452134132	0.435363054	0.668918133	3.764988422	2	Sub	1.852119923	space	1	0.735558987	0.468830109	0.352168083	0.568562031	List3	1	P697	45
1	q	196	3	Filler	NA	NA	MismatchFMLow	1.169039011	0.752269983	0.718926191	0.768954039	5.283242464	2	Obj	3.135386944	p	0	2.869277	0.586403131	0.635659218	0.651990891	List3	1	P905	15
2	p	179	3	Filler	NA	NA	MatchMM	1.286002874	1.002395868	0.650547028	0.602149963	5.648944377	2	Obj	2.435615063	q	0	3.685630083	0.53558588	0.486372948	1.085889816	List3	1	P905	15
3	p	155	3	Exp	Amb	High	AmbHigh	1.602355003	0.702334166	0.418873072	0.386015177	5.299630404	1	Sub	5.851114035	p	1	1.885674953	0.635530949	0.602236032	0.952286005	List3	1	P905	15
4	p	197	3	Filler	NA	NA	MismatchFMLow	0.969074965	0.51721096	0.552320004	0.585751772	4.497524739	1	Sub	1.751321077	p	1	3.419403076	0.552240133	0.501621962	0.819304943	List3	1	P905	15
5	q	161	3	Exp	Amb	High	AmbHigh	0.435717106	0.536077976	0.502156019	0.602314949	4.517257928	1	Sub	2.551954031	q	1	7.203124046	0.935220003	0.553006887	0.952764988	List3	1	P905	15
6	p	198	3	Filler	NA	NA	MismatchFMLow	0.552847147	0.46897006	0.60203886	0.419186115	3.750566005	2	Obj	2.151008844	p	1	2.052529097	0.469671011	0.735630989	0.502221823	List3	1	P905	15
7	space	165	3	Exp	No	Low	NoLow	0.119108915	0.952339172	0.469429016	0.435605049	4.098058938	1	Sub	4.531810045	space	1	1.285804987	0.469076872	0.600338936	1.052160978	List3	1	P905	15
8	q	192	3	Filler	NA	NA	MismatchMF	0.919719934	0.552740812	0.485785007	0.785695076	4.150801895	3	None	2.06802702	p	0	1.81934619	0.452208042	0.368928909	0.585724115	List3	1	P905	15
9	space	147	3	Exp	No	Low	NoLow	0.919031143	0.86905694	0.485927105	0.552962065	4.314998627	2	Obj	2.751972198	space	1	0.985522032	0.452170134	0.450317144	0.585534096	List3	1	P905	15
10	p	186	3	Filler	NA	NA	MatchFF	1.017032862	0.535710096	0.50237298	0.586140156	5.032055854	2	Obj	1.502057076	p	1	1.535414934	0.719169855	0.76887989	0.902750015	List3	1	P905	15
11	p	149	3	Exp	Amb	High	AmbHigh	0.51885891	0.419116974	0.352828979	0.402344942	3.218006849	2	Obj	2.385492086	q	0	2.018787861	0.519625902	0.586199045	0.419032097	List3	1	P905	15
12	q	190	3	Filler	NA	NA	MismatchMFLow	0.518993855	0.368993998	0.369127989	0.535732031	3.181244851	2	Obj	1.752003908	p	0	1.669029951	0.602291822	0.319046021	0.467059135	List3	1	P905	15
13	p	148	3	Exp	One	High	OneHigh	0.519191027	0.452804804	0.402433872	0.335526943	2.933824539	1	Sub	3.216958046	p	1	2.469048023	0.535610914	0.3188169	0.369440079	List3	1	P905	15
